time,open,high,low,close,volume
202403111037,314.47,314.49,314.42,314.49,685
202403111038,314.56,314.73,314.51,314.55,1030
202403111039,314.42,314.47,314.36,314.39,937
202403111040,314.52,314.63,314.3,314.4,952
202403111041,314.59,314.77,314.51,314.66,687
202403111042,314.81,314.9,314.7,314.75,819
202403111043,314.76,315.03,314.68,314.72,652
202403111044,314.51,314.6,314.47,314.52,890
202403111045,314.55,314.61,314.44,314.45,927
202403111046,314.65,314.69,314.5,314.59,666
202403111047,314.77,314.89,314.59,314.72,618
202403111048,314.72,314.89,314.63,314.85,684
202403111049,314.73,314.83,314.69,314.78,663
202403111050,314.66,314.7,314.51,314.67,721
202403111051,314.7,314.77,314.56,314.72,485
202403111052,314.55,314.64,314.4,314.54,690
202403111053,314.33,314.42,314.29,314.34,790
202403111054,314.58,314.64,314.54,314.56,634
202403111055,314.65,314.76,314.61,314.62,776
202403111056,314.74,314.78,314.68,314.7,986
202403111057,314.5,314.83,314.5,314.57,635
202403111058,314.53,314.68,314.49,314.63,594
202403111059,314.66,314.69,314.62,314.69,990
202403111100,314.66,314.74,314.61,314.71,595
202403111101,314.66,314.69,314.58,314.68,429
202403111102,314.81,314.95,314.73,314.76,1016
202403111103,314.83,314.92,314.82,314.85,849
202403111104,314.85,314.95,314.82,314.86,894
202403111105,314.9,315.03,314.84,314.89,1056
202403111106,314.84,314.93,314.76,314.78,1132
202403111107,314.81,314.88,314.72,314.85,984
202403111108,314.69,314.71,314.64,314.69,1271
202403111109,314.72,314.82,314.7,314.73,1001
202403111110,314.45,314.56,314.33,314.48,645
202403111111,314.37,314.42,314.32,314.34,975
202403111112,314.16,314.37,314.16,314.26,427
202403111113,314.15,314.35,313.97,314.22,588
202403111114,314.21,314.28,314.06,314.26,706
202403111115,314.17,314.31,313.91,314.21,711
202403111116,314.17,314.28,314.08,314.21,517
202403111117,314.45,314.62,314.44,314.52,699
202403111118,314.96,315.25,314.93,315.11,1614
202403111119,315.28,315.64,315.24,315.47,2216
202403111120,316.11,316.44,316.05,316.09,2003
202403111121,316.7,316.88,316.68,316.86,1627
202403111122,317.18,317.7,317.17,317.58,1756
202403111123,317.95,318.33,317.63,318.13,2609
202403111124,318.54,318.72,318.45,318.62,1369
202403111125,319.11,319.45,319.04,319.21,2286
202403111126,319.78,320.03,319.54,319.82,1231
202403111127,319.95,320.18,319.94,320.01,1963
202403111128,320.32,320.64,320.29,320.57,2551
202403111129,320.87,321.39,320.85,321.14,1365
202403111130,321.42,321.73,321.28,321.47,2079
202403111131,321.41,321.52,321.41,321.46,662
202403111132,321.41,321.62,321.32,321.49,869
202403111133,321.54,321.61,321.44,321.49,777
202403111134,321.37,321.37,321.3,321.35,808
202403111135,321.32,321.36,321.22,321.33,814
202403111136,321.16,321.23,321.1,321.21,837
202403111137,321.1,321.18,320.91,321.13,959
202403111138,320.78,320.89,320.6,320.85,1135
202403111139,320.97,321.12,320.94,320.95,690
202403111140,320.84,320.88,320.76,320.83,412
202403111141,320.8,320.87,320.77,320.84,576
202403111142,320.86,320.92,320.82,320.87,769
202403111143,320.75,320.77,320.7,320.75,1117
202403111144,320.79,320.82,320.71,320.81,712
202403111145,320.7,320.8,320.66,320.77,728
202403111146,320.83,320.88,320.51,320.68,480
202403111147,320.86,320.92,320.69,320.79,948
202403111148,320.75,320.78,320.68,320.77,879
202403111149,320.66,320.82,320.63,320.66,973
202403111150,320.76,320.77,320.67,320.74,943
202403111151,320.75,320.82,320.74,320.78,738
202403111152,321.11,321.26,321.04,321.19,826
202403111153,321.52,321.63,321.52,321.57,630
202403111154,321.68,321.76,321.57,321.7,438
202403111155,321.59,321.79,321.47,321.67,592
202403111156,321.7,321.85,321.54,321.73,599
202403111157,321.69,321.76,321.65,321.7,634
202403111158,321.64,321.71,321.55,321.65,1203
202403111159,321.54,321.63,321.44,321.54,625
202403111200,321.37,321.47,321.32,321.39,643
202403111201,321.86,321.95,321.85,321.92,1283
202403111202,322.05,322.48,321.99,322.29,1569
202403111203,322.55,322.91,322.5,322.77,1856
202403111204,323.61,323.99,323.54,323.79,1788
202403111205,324.26,324.75,324.22,324.51,2131
202403111206,325.12,325.35,324.94,325.14,1906
202403111207,325.28,325.7,325.22,325.45,1480
202403111208,326.01,326.19,325.98,326.09,1348
202403111209,326.71,326.83,326.58,326.61,1694
202403111210,327.04,327.26,326.98,327.2,1523
202403111211,327.52,327.79,327.45,327.61,1992
202403111212,327.78,328.1,327.72,327.84,1875
202403111213,328.63,328.97,328.43,328.81,1622
202403111214,329.25,329.25,329.08,329.17,1857
202403111215,329.56,329.9,329.53,329.73,1471
202403111216,330.35,330.73,330.07,330.66,2317
202403111217,331.1,331.34,331.05,331.28,1815
202403111218,331.36,331.45,331.36,331.37,699
202403111219,331.34,331.42,331.21,331.4,594
202403111220,331.09,331.23,331.08,331.1,928
202403111221,331.47,331.54,331.4,331.45,800
202403111222,331.33,331.44,331.25,331.36,470
202403111223,331.21,331.28,331.12,331.24,1340
202403111224,331.15,331.21,331.09,331.17,771
202403111225,330.97,331.11,330.96,331.1,1054
202403111226,331.04,331.13,330.88,331.11,557
202403111227,331.19,331.27,331.03,331.2,751
202403111228,331.18,331.23,331.08,331.13,1108
202403111229,331.14,331.22,330.99,331.07,950
202403111230,330.88,330.89,330.76,330.85,788
202403111231,330.88,330.94,330.8,330.86,894
202403111232,330.83,330.86,330.7,330.85,711
202403111233,330.7,330.79,330.64,330.78,967
202403111234,330.85,330.9,330.71,330.8,996
202403111235,331.03,331.14,330.97,331.03,956
202403111236,331.33,331.49,331.22,331.27,845
202403111237,331.08,331.12,331.04,331.06,810
202403111238,331.13,331.21,330.91,331.13,837
202403111239,331.41,331.46,331.18,331.31,833
202403111240,331.34,331.34,331.25,331.31,696
202403111241,331.17,331.17,331.12,331.15,686
202403111242,331.26,331.35,331.12,331.22,990
202403111243,331.88,332.17,331.81,331.93,2354
202403111244,332.43,333.05,332.35,332.98,1831
202403111245,333.57,333.85,333.54,333.83,1738
202403111246,334.2,334.44,334.11,334.32,2326
202403111247,334.78,335.4,334.78,335.14,3449
202403111248,335.68,336.06,335.61,335.99,1315
202403111249,336.59,336.88,336.59,336.87,2572
202403111250,337.01,337.36,336.81,337.32,1849
202403111251,337.96,338.31,337.9,338.15,3205
202403111252,338.53,338.7,338.44,338.64,1969
202403111253,339.24,339.79,339.18,339.58,1983
202403111254,340.1,340.34,340.08,340.29,1649
202403111255,340.49,340.95,340.37,340.82,1891
202403111256,341.42,341.82,341.41,341.55,2229
202403111257,342.11,342.28,341.91,342.16,2405
202403111258,342.33,342.68,342.21,342.65,1368
202403111259,343.32,343.73,343.2,343.72,2020
202403111300,343.63,343.93,343.59,343.7,701
202403111301,343.94,344.03,343.75,343.85,842
202403111302,343.61,343.74,343.5,343.56,799
202403111303,343.62,343.75,343.56,343.63,928
202403111304,343.53,343.6,343.31,343.45,1204
202403111305,343.58,343.82,343.51,343.52,1020
202403111306,343.6,343.69,343.4,343.66,882
202403111307,343.44,343.53,343.34,343.38,904
202403111308,343.36,343.45,343.3,343.35,471
202403111309,343.07,343.09,343.04,343.07,670
202403111310,343.36,343.38,343.34,343.36,1000
202403111311,343.46,343.52,343.3,343.44,442
202403111312,343.42,343.48,343.42,343.43,916
202403111313,343.24,343.35,343.21,343.24,424
202403111314,343.22,343.33,343.15,343.3,845
202403111315,343.02,343.17,342.88,343.05,823
202403111316,343.16,343.2,343.13,343.13,745
202403111317,342.95,343.08,342.88,342.97,817
202403111318,343.11,343.22,342.94,342.95,515
202403111319,342.88,342.96,342.84,342.9,761
202403111320,342.76,342.88,342.73,342.83,814
202403111321,342.9,342.94,342.77,342.92,907
202403111322,342.85,342.95,342.8,342.81,595
202403111323,342.83,342.85,342.76,342.81,912
202403111324,342.87,343.02,342.83,342.88,646
202403111325,342.92,343.07,342.91,342.92,902
202403111326,343.02,343.18,342.91,343.01,882
202403111327,342.79,342.85,342.74,342.83,702
202403111328,342.86,343.04,342.7,342.95,620
202403111329,343.28,343.3,343.13,343.18,755
202403111330,343.17,343.3,343.06,343.25,590
202403111331,343.14,343.16,343.09,343.14,815
202403111332,343.33,343.34,343.23,343.23,1105
202403111333,343.08,343.17,343.0,343.15,872
202403111334,343.06,343.14,342.96,343.13,553
202403111335,343.08,343.15,343.06,343.1,888
202403111336,343.11,343.29,343.09,343.16,698
202403111337,343.53,343.69,343.36,343.44,913
202403111338,343.61,343.63,343.47,343.57,800
202403111339,343.51,343.64,343.49,343.59,892
202403111340,343.63,343.64,343.56,343.62,760
202403111341,343.43,343.5,343.3,343.4,595
202403111342,342.78,342.88,342.67,342.82,1774
202403111343,342.53,342.65,342.15,342.26,613
202403111344,341.66,342.03,341.23,341.31,1118
202403111345,340.86,340.96,340.6,340.71,1956
202403111346,340.37,340.41,340.12,340.16,2518
202403111347,339.67,339.69,339.09,339.3,1925
202403111348,338.98,339.08,338.85,338.86,1480
202403111349,338.74,338.88,338.51,338.51,2477
202403111350,338.04,338.09,337.66,337.73,2686
202403111351,337.07,337.15,336.97,337.04,1686
202403111352,336.39,336.4,336.01,336.12,1908
202403111353,335.77,335.99,335.46,335.49,2414
202403111354,335.2,335.44,334.7,334.87,2384
202403111355,334.31,334.37,334.02,334.1,1593
202403111356,334.17,334.27,334.11,334.13,751
202403111357,334.19,334.23,334.09,334.19,692
202403111358,334.07,334.2,334.03,334.15,864
202403111359,334.26,334.43,334.18,334.24,476
202403111400,334.04,334.16,334.04,334.08,1050
202403111401,334.33,334.51,334.28,334.31,473
202403111402,334.38,334.53,334.33,334.47,779
202403111403,334.38,334.44,334.3,334.44,803
202403111404,334.25,334.38,334.22,334.31,868
